id,type,province,city,address,img_url,value,owner,name,page,prov_id
2080000253,عمارة,محافظة القاهرة,حى مصر الجديدة,21 ش دمشق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000254,عمارة,محافظة القاهرة,حى مصر الجديدة,19 ش دمشق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000255,عقار,محافظة القاهرة,حى مصر الجديدة,17 ش دمشق,http://urbanharmony.org/images/tazalomat/02080000255.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000256,عمارة,محافظة القاهرة,حى مصر الجديدة,8 ش دمشق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000257,عمارة,محافظة القاهرة,حى مصر الجديدة,7 ش دمشق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000258,عمارة,محافظة القاهرة,حى مصر الجديدة,6 ش دمشق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000259,عمارة,محافظة القاهرة,حى مصر الجديدة,2 ش دمشق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000260,عمارة,محافظة القاهرة,حى مصر الجديدة,9 ش ابراهيم,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000261,عمارة,محافظة القاهرة,حى مصر الجديدة,7 ش ابراهيم,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000262,عمارة,محافظة القاهرة,حى مصر الجديدة,10 ب ش ابراهيم,http://urbanharmony.org/images/tazalomat/Ibrahim%20basha.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000264,عمارة,محافظة القاهرة,حى مصر الجديدة,4 ش ابراهيم,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000265,عمارة,محافظة القاهرة,حى مصر الجديدة,3 ش ابراهيم,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000266,عمارة,محافظة القاهرة,حى مصر الجديدة,1 ش ابراهيم ناصية بغداد,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000267,عمارة,محافظة القاهرة,حى مصر الجديدة,34 ش بغداد,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000268,عمارة,محافظة القاهرة,حى مصر الجديدة,32 ش بغداد ناصية شريف,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000269,مستشفى,محافظة القاهرة,حى مصر الجديدة,2 ش بغداد,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000270,عقار,محافظة القاهرة,حى مصر الجديدة,2 ش ابراهيم,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000271,عمارة,محافظة القاهرة,حى مصر الجديدة,20 ش بغداد,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000272,عمارة,محافظة القاهرة,حى مصر الجديدة,18 ش بغداد ناصية صباغ,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000273,عمارة,محافظة القاهرة,حى مصر الجديدة,16 ش بغداد ناصية صباغ,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000274,عمارة,محافظة القاهرة,حى مصر الجديدة,14 ش بغداد,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000275,عمارة,محافظة القاهرة,حى مصر الجديدة,12 ش بغداد ناصية رمسيس,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000276,عمارة,محافظة القاهرة,حى مصر الجديدة,10 ش بغداد ناصية رمسيس,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000277,عمارة,محافظة القاهرة,حى مصر الجديدة,8 ش بغداد,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000319,عمارة,محافظة القاهرة,حى مصر الجديدة,3 ش كفر الدوار ناصية بيروت,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000320,فيلا,محافظة القاهرة,حى مصر الجديدة,7 ش المسلة ناصية ش شريف,http://urbanharmony.org/images/tazalomat/02080000320.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000321,عمارة,محافظة القاهرة,حى مصر الجديدة,6 ش شريف ناصية المسلة,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000322,عمارة,محافظة القاهرة,حى مصر الجديدة,1 ش كفر الدوار,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000323,عمارة,محافظة القاهرة,حى مصر الجديدة,10 ش شريف ناصية الاهرام,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000324,عمارة,محافظة القاهرة,حى مصر الجديدة,24 ش الصومال ناصية ش ابراهيم باشا,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000325,عقار,محافظة القاهرة,حى مصر الجديدة,2 ش المسلة ناصية ابراهيم باشا,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000326,فيلا,محافظة القاهرة,حى مصر الجديدة,12 ش الصومال ناصية رمسيس,http://urbanharmony.org/images/tazalomat/02080000326.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000327,عمارة,محافظة القاهرة,حى مصر الجديدة,8 ش الصومال,http://urbanharmony.org/images/tazalomat/02080000327.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000328,عمارة,محافظة القاهرة,حى مصر الجديدة,9 ش الصومال,http://urbanharmony.org/images/tazalomat/02080000328.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000329,عمارة,محافظة القاهرة,حى مصر الجديدة,3 ش ممنون,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000330,عمارة,محافظة القاهرة,حى مصر الجديدة,4 ش صباغ ناصية الصومال,http://urbanharmony.org/images/tazalomat/sabagh%20street.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000331,فيلا,محافظة القاهرة,حى مصر الجديدة,7 ش صباغ,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000332,عمارة,محافظة القاهرة,حى مصر الجديدة,10 ش صباغ ناصية الاهرام,http://urbanharmony.org/images/tazalomat/02080000332.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000333,عقار,محافظة القاهرة,حى مصر الجديدة,12 ش صباغ ناصية سيد عبد الواحد,http://urbanharmony.org/images/tazalomat/02080000333.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000334,عمارة,محافظة القاهرة,حى مصر الجديدة,13 ش صباغ ناصية سيد عبد الواحد,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000335,عمارة,محافظة القاهرة,حى مصر الجديدة,38 ش الاهرام,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000336,عمارة,محافظة القاهرة,حى مصر الجديدة,36 ش الاهرام,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000337,عمارة,محافظة القاهرة,حى مصر الجديدة,29 ش الاهرام,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000338,عمارة,محافظة القاهرة,حى مصر الجديدة,27 ش الاهرام ناصية ابراهيم,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000339,عمارة,محافظة القاهرة,حى مصر الجديدة,25 ش الاهرام ناصية ش ابراهيم,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000340,عمارة,محافظة القاهرة,حى مصر الجديدة,23 ش الاهرام,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000341,عمارة,محافظة القاهرة,حى مصر الجديدة,21 ش الاهرام,http://urbanharmony.org/images/tazalomat/02080000341.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000342,عمارة,محافظة القاهرة,حى مصر الجديدة,19 ش الاهرام,http://urbanharmony.org/images/tazalomat/02080000342.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000343,عمارة,محافظة القاهرة,حى مصر الجديدة,22 ش الاهرام,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000344,مدرسة,محافظة القاهرة,حى مصر الجديدة,9 ش الاهرام,http://urbanharmony.org/images/tazalomat/02080000344.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000345,عمارة,محافظة القاهرة,حى مصر الجديدة,13 ش الصومال ناصية صباغ,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000346,فيلا,محافظة القاهرة,حى مصر الجديدة,3 ش الصومال ناصية البوسطة,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000347,عمارة,محافظة القاهرة,حى مصر الجديدة,89 ش ابو بكر الصديق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000348,عقار,محافظة القاهرة,حى مصر الجديدة,83 ش ابو بكر الصديق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000349,عمارة,محافظة القاهرة,حى مصر الجديدة,57 ش ابو بكر الصديق ناصية شارع العزبة,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000350,عمارة,محافظة القاهرة,حى مصر الجديدة,65 ش ابو بكر الصديق,http://urbanharmony.org/images/tazalomat/02080000350.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000351,عمارة,محافظة القاهرة,حى مصر الجديدة,67 ش ابو بكر الصديق ناصية الخلفاء,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000352,عمارة,محافظة القاهرة,حى مصر الجديدة,71 ش ابو بكر الصديق,http://urbanharmony.org/images/tazalomat/02080000352.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000353,عمارة,محافظة القاهرة,حى مصر الجديدة,73 ش ابو بكر الصديق ناصية العباسيين,http://urbanharmony.org/images/tazalomat/02080000353.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000354,عمارة,محافظة القاهرة,حى مصر الجديدة,77 ش ابو بكر الصديق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000355,عمارة,محافظة القاهرة,حى مصر الجديدة,79 ش ابو بكر الصديق,http://urbanharmony.org/images/tazalomat/02080000355.jpg,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000356,فيلا,محافظة القاهرة,حى مصر الجديدة,107 ش ابو بكر الصديق ناصية العروبة,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000357,فيلا,محافظة القاهرة,حى مصر الجديدة,105 ش ابو بكر الصديق,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000359,عمارة,محافظة القاهرة,حى مصر الجديدة,101 ش ابو بكر الصديق ناصية افلاطون,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
2080000362,عمارة,محافظة القاهرة,حى مصر الجديدة,63 ش عثمان بن عفان ميدان الاسماعيلية,,ذو قيمة معمارىة/عمرانىة متميزة,,,5,1
2080000364,عمارة,محافظة القاهرة,حى مصر الجديدة,61 ش عثمان بن عفان,,ذو قيمة معمارىة/عمرانىة متميزة,,,5,1
2080000365,عمارة,محافظة القاهرة,حى مصر الجديدة,59 ش عثمان بن عفان,,ذو قيمة معمارىة/عمرانىة متميزة,,,5,1
2080000366,عمارة,محافظة القاهرة,حى مصر الجديدة,57 ش عثمان بن عفان,http://urbanharmony.org/images/tazalomat/02080000366.jpg,ذو قيمة معمارىة/عمرانىة متميزة,,,5,1
2080000367,عمارة,محافظة القاهرة,حى مصر الجديدة,1 ش فوزي المطيعي,,ذو قيمة معمارية/عمرانية متميزة,,,5,1
