id,type,addrs,value,name,owner,img_url,page,prov_id,prov,city
02080000252,عمارة,22 ش دمشق,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000252.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000253,عمارة,21 ش دمشق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000254,عمارة,19 ش دمشق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000255,عقار,17 ش دمشق,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000255.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000256,عمارة,8 ش دمشق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000257,عمارة,7 ش دمشق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000258,عمارة,6 ش دمشق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000259,عمارة,2 ش دمشق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000260,عمارة,9 ش ابراهيم,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000261,عمارة,7 ش ابراهيم,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000262,عمارة,10 ب ش ابراهيم,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/Ibrahim%20basha.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000264,عمارة,4 ش ابراهيم,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000265,عمارة,3 ش ابراهيم,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000266,عمارة,1 ش ابراهيم ناصية بغداد,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000267,عمارة,34 ش بغداد,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000268,عمارة,32 ش بغداد ناصية شريف,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000269,مستشفى,2 ش بغداد,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000270,عقار,2 ش ابراهيم,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000271,عمارة,20 ش بغداد,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000272,عمارة,18 ش بغداد ناصية صباغ,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000273,عمارة,16 ش بغداد ناصية صباغ,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000274,عمارة,14 ش بغداد,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000275,عمارة,12 ش بغداد ناصية رمسيس,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000276,عمارة,10 ش بغداد ناصية رمسيس,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000277,عمارة,8 ش بغداد,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000319,عمارة,3 ش كفر الدوار ناصية بيروت,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000320,فيلا,7 ش المسلة ناصية ش شريف,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000320.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000321,عمارة,6 ش شريف ناصية المسلة,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000322,عمارة,1 ش كفر الدوار,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000323,عمارة,10 ش شريف ناصية الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000324,عمارة,24 ش الصومال ناصية ش ابراهيم باشا,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000325,عقار,2 ش المسلة ناصية ابراهيم باشا,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000326,فيلا,12 ش الصومال ناصية رمسيس,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000326.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000327,عمارة,8 ش الصومال,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000327.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000328,عمارة,9 ش الصومال,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000328.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000329,عمارة,3 ش ممنون,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000330,عمارة,4 ش صباغ ناصية الصومال,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/sabagh%20street.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000331,فيلا,7 ش صباغ,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000332,عمارة,10 ش صباغ ناصية الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000332.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000333,عقار,12 ش صباغ ناصية سيد عبد الواحد,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000333.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000334,عمارة,13 ش صباغ ناصية سيد عبد الواحد,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000335,عمارة,38 ش الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000336,عمارة,36 ش الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000337,عمارة,29  ش الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000338,عمارة,27 ش الاهرام ناصية ابراهيم,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000339,عمارة,25 ش الاهرام ناصية ش ابراهيم,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000340,عمارة,23 ش الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000341,عمارة,21 ش الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000341.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000342,عمارة,19 ش الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000342.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000343,عمارة,22 ش الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000344,مدرسة,9 ش الاهرام,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000344.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000345,عمارة,13 ش الصومال ناصية صباغ,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000346,فيلا,3 ش الصومال ناصية البوسطة,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000347,عمارة,89 ش ابو بكر الصديق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000348,عقار,83 ش ابو بكر الصديق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000349,عمارة,57 ش ابو بكر الصديق ناصية شارع العزبة,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000350,عمارة,65 ش ابو بكر الصديق,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000350.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000351,عمارة,67 ش ابو بكر الصديق ناصية الخلفاء,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000352,عمارة,71 ش ابو بكر الصديق,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000352.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000353,عمارة,73 ش ابو بكر الصديق ناصية العباسيين,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000353.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000354,عمارة,77 ش ابو بكر الصديق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000355,عمارة,79 ش ابو بكر الصديق,ذو قيمة معمارية/عمرانية متميزة,,,http://urbanharmony.org/images/tazalomat/02080000355.jpg,5,1,حى مصر الجديدة,محافظة القاهرة
02080000356,فيلا,107 ش ابو بكر الصديق ناصية العروبة,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000357,فيلا,105 ش ابو بكر الصديق,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000359,عمارة,101 ش ابو بكر الصديق ناصية افلاطون,ذو قيمة معمارية/عمرانية متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000362,عمارة,63 ش عثمان بن عفان ميدان الاسماعيلية,ذو قيمة معمارىة/عمرانىة متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000364,عمارة,61 ش عثمان بن عفان,ذو قيمة معمارىة/عمرانىة متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
02080000365,عمارة,59 ش عثمان بن عفان,ذو قيمة معمارىة/عمرانىة متميزة,,,,5,1,حى مصر الجديدة,محافظة القاهرة
